timestamps,TP9,AF7,AF8,TP10,Right AUX
1718680574.630,-319.336,-147.461,811.035,-208.496,0.000
1718680574.634,-547.852,-160.645,752.930,-899.414,0.000
1718680574.638,-578.613,-215.332,689.941,-900.391,0.000
1718680574.642,-388.672,-163.574,725.586,-117.188,0.000
1718680574.645,-251.953,-83.984,742.676,322.754,0.000
1718680574.649,-334.473,-134.766,689.453,-189.941,0.000
1718680574.653,-514.160,-118.164,673.828,-847.656,0.000
1718680574.657,-559.082,-66.406,714.844,-979.004,0.000
1718680574.661,-311.035,-50.781,744.141,-234.375,0.000
1718680574.665,-119.141,-63.477,733.887,346.191,0.000
1718680574.669,-191.895,-89.355,713.379,-39.062,0.000
1718680574.673,-358.398,-134.766,642.090,-726.074,0.000
1718680574.677,-503.906,-145.996,629.883,-966.309,0.000
1718680574.681,-333.984,-218.750,620.605,-276.367,0.000
1718680574.685,-117.676,-398.926,552.734,333.008,0.000
1718680574.688,-139.648,-442.871,600.586,107.910,0.000
1718680574.692,-290.039,-529.785,591.797,-612.305,0.000
1718680574.696,-345.215,-660.645,479.004,-916.504,0.000
1718680574.700,-120.117,-687.012,459.961,-204.102,0.000
1718680574.704,64.453,-690.918,465.332,434.082,0.000
1718680574.708,64.453,-770.996,341.309,356.934,0.000
1718680574.712,-104.980,-843.262,210.449,-377.441,0.000
1718680574.716,-246.582,-815.918,219.727,-834.961,0.000
1718680574.720,-86.426,-786.133,291.992,-226.562,0.000
1718680574.724,126.465,-753.418,359.863,447.266,0.000
1718680574.728,187.012,-829.102,204.102,529.785,0.000
1718680574.731,4.883,-832.520,192.871,-191.895,0.000
1718680574.735,-209.961,-721.680,374.512,-758.301,0.000
1718680574.739,-104.980,-751.465,334.473,-183.594,0.000
1718680574.743,168.457,-771.484,320.801,612.305,0.000
1718680574.747,270.996,-731.445,372.559,705.078,0.000
1718680574.751,91.309,-698.730,379.883,-47.363,0.000
1718680574.755,-57.129,-752.441,299.805,-588.867,0.000
1718680574.759,74.707,-750.488,335.938,-213.867,0.000
1718680574.763,296.875,-698.730,440.430,545.898,0.000
1718680574.767,395.508,-701.172,465.332,813.477,0.000
1718680574.770,277.832,-677.246,420.898,158.203,0.000
1718680574.774,108.887,-622.070,441.406,-478.027,0.000
1718680574.778,219.727,-472.656,564.941,-218.262,0.000
1718680574.782,487.305,-393.555,604.980,586.426,0.000
1718680574.786,583.984,-414.062,524.414,937.500,0.000
1718680574.790,470.215,-382.812,509.277,364.258,0.000
1718680574.794,0.000,-325.195,579.102,-349.609,0.000
1718680574.798,0.000,-291.504,597.656,-249.023,0.000
1718680574.802,0.000,-234.863,588.379,534.668,0.000
1718680574.806,0.000,-126.953,603.027,954.590,0.000
1718680574.810,0.000,-66.406,620.605,550.293,0.000
1718680574.813,0.000,-62.012,592.285,-217.773,0.000
1718680574.817,0.000,-107.910,517.578,-270.020,0.000
1718680574.821,0.000,-28.320,590.820,505.371,0.000
1718680574.825,0.000,146.973,694.824,934.082,0.000
1718680574.829,0.000,125.000,654.785,620.117,0.000
1718680574.833,0.000,66.406,643.555,-252.930,0.000
1718680574.837,0.000,134.277,716.309,-575.195,0.000
1718680574.841,637.207,198.730,783.203,184.570,0.000
1718680574.845,815.430,152.344,770.508,765.625,0.000
1718680574.849,777.832,138.184,758.301,456.055,0.000
1718680574.853,522.461,181.152,772.461,-483.398,0.000
1718680574.856,423.828,193.359,793.945,-910.156,0.000
1718680574.860,637.695,178.711,805.176,-144.043,0.000
1718680574.864,741.699,177.734,823.242,503.418,0.000
1718680574.868,698.242,237.305,863.281,65.918,0.000
1718680574.872,439.453,263.672,878.418,-730.469,0.000
1718680574.876,307.617,196.289,879.883,-1000.000,0.000
1718680574.880,505.371,215.332,887.695,-933.105,0.000
1718680574.884,709.961,359.863,905.273,-895.020,0.000
1718680574.888,700.684,354.004,909.180,-998.047,0.000
1718680574.892,430.176,296.875,904.297,-1000.000,0.000
1718680574.896,312.012,314.941,912.598,-995.605,0.000
1718680574.899,424.316,355.957,920.410,-1000.000,0.000
1718680574.903,663.574,343.262,920.410,-1000.000,0.000
1718680574.907,763.184,283.691,916.016,-1000.000,0.000
1718680574.911,500.488,306.152,923.340,-1000.000,0.000
1718680574.915,358.398,357.422,927.246,-1000.000,0.000
1718680574.919,477.539,316.895,924.805,-1000.000,0.000
1718680574.923,704.590,266.113,923.340,-1000.000,0.000
1718680574.927,795.410,223.145,914.551,-1000.000,0.000
1718680574.931,566.895,207.520,918.945,-1000.000,0.000
1718680574.935,376.953,198.730,917.480,-1000.000,0.000
1718680574.938,483.398,212.891,909.180,-1000.000,0.000
1718680574.942,732.910,254.883,916.992,-1000.000,0.000
1718680574.946,861.816,263.184,920.410,-1000.000,0.000
1718680574.950,720.703,194.336,914.062,-1000.000,0.000
1718680574.954,547.363,83.008,905.273,-1000.000,0.000
1718680574.958,592.285,63.477,903.809,-1000.000,0.000
1718680574.962,728.027,147.461,914.062,-1000.000,0.000
1718680574.966,765.137,131.348,897.461,-1000.000,0.000
1718680574.970,642.090,81.055,875.488,-1000.000,0.000
1718680574.974,389.160,121.094,884.277,-1000.000,0.000
1718680574.978,318.848,83.496,867.676,-1000.000,0.000
1718680574.981,532.227,72.754,851.074,-1000.000,0.000
1718680574.985,701.172,59.570,866.699,-1000.000,0.000
1718680574.989,613.281,42.969,859.863,-1000.000,0.000
1718680574.993,361.328,15.137,836.426,-1000.000,0.000
1718680574.997,262.207,-62.500,839.355,-1000.000,0.000
1718680575.001,474.609,-93.750,838.379,-1000.000,0.000
1718680575.005,649.902,-88.867,829.102,-1000.000,0.000
1718680575.009,570.312,-82.520,831.543,-943.848,0.000
1718680575.013,294.922,-213.867,789.551,-1000.000,0.000
1718680575.017,138.672,-237.793,805.664,-491.699,0.000
1718680575.020,371.094,-177.734,811.523,805.176,0.000
1718680575.024,621.582,-254.883,774.414,999.023,0.000
1718680575.028,605.469,-304.688,786.621,922.852,0.000
1718680575.032,341.797,-347.656,790.527,972.168,0.000
1718680575.036,132.324,-395.020,782.715,964.844,0.000
1718680575.040,276.855,-437.012,780.273,964.844,0.000
1718680575.044,472.656,-479.004,770.508,964.355,0.000
1718680575.048,501.465,-433.105,759.277,964.844,0.000
1718680575.052,307.129,-395.508,754.883,964.355,0.000
1718680575.056,145.508,-485.352,750.488,964.355,0.000
1718680575.060,285.645,-546.387,760.742,964.355,0.000
1718680575.063,512.207,-432.617,784.180,964.844,0.000
1718680575.067,599.121,-425.293,777.832,964.844,0.000
1718680575.071,420.898,-469.238,750.000,964.844,0.000
1718680575.075,0.000,-401.855,755.371,977.051,0.000
1718680575.079,0.000,-420.898,775.879,910.645,0.000
1718680575.083,0.000,-426.758,776.367,999.512,0.000
1718680575.087,0.000,-398.438,773.926,777.832,0.000
1718680575.091,0.000,-471.191,769.043,-586.914,0.000
1718680575.095,0.000,-427.246,779.297,-1000.000,0.000
1718680575.099,0.000,-318.359,792.480,-941.406,0.000
1718680575.103,0.000,-395.996,773.438,-1000.000,0.000
1718680575.106,0.000,-451.660,792.480,-1000.000,0.000
1718680575.110,0.000,-380.371,810.547,-1000.000,0.000
1718680575.114,0.000,-381.348,775.391,-1000.000,0.000
1718680575.118,0.000,-411.133,783.203,-1000.000,0.000
1718680575.122,289.062,-366.211,803.711,-1000.000,0.000
1718680575.126,384.277,-302.246,790.527,-1000.000,0.000
1718680575.130,225.586,-326.660,768.555,-1000.000,0.000
1718680575.134,-14.160,-364.746,771.973,-1000.000,0.000
1718680575.138,-13.184,-289.062,776.367,-1000.000,0.000
1718680575.142,199.707,-278.809,760.742,-1000.000,0.000
1718680575.146,255.859,-344.238,750.977,-972.656,0.000
1718680575.149,118.164,-348.633,745.605,-998.047,0.000
1718680575.153,-108.398,-236.816,757.324,-985.840,0.000
1718680575.157,-166.504,-249.023,751.953,191.895,0.000
1718680575.161,53.711,-324.707,709.473,999.512,0.000
1718680575.165,217.285,-241.699,700.684,920.410,0.000
1718680575.169,0.000,-247.070,719.238,958.984,0.000
1718680575.173,0.000,-335.449,707.031,966.797,0.000
1718680575.177,0.000,-284.180,697.754,964.844,0.000
1718680575.181,0.000,-253.906,713.379,964.844,0.000
1718680575.185,0.000,-241.699,700.684,964.844,0.000
1718680575.188,0.000,-243.164,684.082,964.844,0.000
1718680575.192,0.000,-349.121,613.281,964.844,0.000
1718680575.196,0.000,-349.121,627.441,964.844,0.000
1718680575.200,0.000,-250.977,722.168,964.844,0.000
1718680575.204,0.000,-294.434,690.918,964.844,0.000
1718680575.208,0.000,-354.980,669.434,964.355,0.000
1718680575.212,0.000,-281.250,683.105,964.844,0.000
1718680575.216,-202.148,-212.402,702.148,964.844,0.000
1718680575.220,30.273,-239.746,704.590,964.844,0.000
1718680575.224,185.547,-240.234,705.078,964.355,0.000
1718680575.228,86.914,-202.148,726.562,964.844,0.000
1718680575.231,-142.090,-172.852,710.449,964.844,0.000
1718680575.235,-286.621,-185.059,696.777,964.844,0.000
1718680575.239,-150.391,-252.930,727.539,964.844,0.000
1718680575.243,-31.250,-257.812,738.770,964.844,0.000
1718680575.247,-59.082,-163.574,739.746,964.844,0.000
1718680575.251,-284.668,-119.141,715.332,964.844,0.000
1718680575.255,-451.660,-135.254,717.285,964.355,0.000
1718680575.259,-379.883,-88.379,740.234,972.168,0.000
1718680575.263,-219.238,-91.797,722.168,895.996,0.000
1718680575.267,-141.113,-119.141,679.199,999.512,0.000
1718680575.271,-286.621,-146.484,666.992,423.828,0.000
1718680575.274,-487.305,-109.863,695.801,-894.531,0.000
1718680575.278,-454.102,-55.176,697.266,-293.457,0.000
1718680575.282,-178.711,-101.074,679.688,736.328,0.000
1718680575.286,-16.602,-101.074,686.035,999.512,0.000
1718680575.290,-104.492,-76.660,675.781,426.758,0.000
1718680575.294,-264.648,-89.355,652.832,-935.547,0.000
1718680575.298,-197.754,-99.609,609.863,-362.305,0.000
1718680575.302,105.957,-138.184,610.840,905.762,0.000
1718680575.306,308.594,-162.598,646.973,971.680,0.000
1718680575.310,0.000,-135.742,590.332,931.152,0.000
1718680575.313,0.000,-96.191,527.832,971.680,0.000
1718680575.317,0.000,-57.129,533.203,964.844,0.000
1718680575.321,0.000,-86.914,536.133,964.844,0.000
1718680575.325,0.000,-149.902,467.285,964.844,0.000
1718680575.329,0.000,-197.266,422.852,964.355,0.000
1718680575.333,0.000,-199.707,443.848,964.355,0.000
1718680575.337,0.000,-97.656,499.023,964.844,0.000
1718680575.341,0.000,-90.820,458.008,964.844,0.000
1718680575.345,0.000,-138.184,382.324,964.844,0.000
1718680575.349,0.000,-116.211,460.938,964.355,0.000
1718680575.353,0.000,-106.445,411.133,964.355,0.000
1718680575.356,451.172,-134.277,334.473,964.844,0.000
1718680575.360,573.730,-183.594,376.953,964.355,0.000
1718680575.364,729.980,-131.348,435.059,964.844,0.000
1718680575.368,713.379,-100.586,413.574,964.844,0.000
1718680575.372,515.137,-117.188,338.379,964.355,0.000
1718680575.376,430.176,-117.676,324.707,964.355,0.000
1718680575.380,635.742,-80.078,404.785,964.355,0.000
1718680575.384,844.727,-81.055,407.715,964.355,0.000
1718680575.388,834.473,-125.488,301.758,964.844,0.000
1718680575.392,584.473,-83.496,397.949,964.844,0.000
1718680575.396,436.035,-65.430,499.512,964.844,0.000
1718680575.399,557.129,-105.957,462.891,964.844,0.000
1718680575.403,735.840,-98.633,478.027,964.355,0.000
1718680575.407,809.082,-105.957,512.695,964.355,0.000
1718680575.411,654.297,-95.215,502.930,964.355,0.000
1718680575.415,539.062,-108.398,446.289,964.844,0.000
1718680575.419,593.262,-146.484,419.922,964.844,0.000
1718680575.423,731.445,-96.191,442.383,964.355,0.000
1718680575.427,797.852,-89.844,519.531,964.355,0.000
1718680575.431,649.414,-164.551,464.844,964.355,0.000
1718680575.435,506.348,-218.262,388.184,964.844,0.000
1718680575.438,547.363,-98.633,544.922,964.844,0.000
1718680575.442,727.539,-29.297,543.457,964.844,0.000
1718680575.446,804.199,-97.168,445.801,964.844,0.000
1718680575.450,0.000,-140.625,461.426,964.355,0.000
1718680575.454,0.000,-100.586,499.512,964.844,0.000
1718680575.458,0.000,-91.797,502.930,964.844,0.000
1718680575.462,0.000,-106.934,497.559,964.355,0.000
1718680575.466,0.000,-96.680,490.723,964.355,0.000
1718680575.470,0.000,-189.941,439.453,964.844,0.000
1718680575.474,0.000,-152.344,410.645,964.844,0.000
1718680575.478,0.000,-91.797,404.785,964.844,0.000
1718680575.481,0.000,-91.309,490.723,964.844,0.000
1718680575.485,0.000,-40.527,589.355,964.844,0.000
1718680575.489,0.000,-147.461,502.930,964.844,0.000
1718680575.493,0.000,-159.668,489.746,964.355,0.000
1718680575.497,296.387,-62.988,521.973,964.844,0.000
1718680575.501,507.812,-81.543,485.840,964.844,0.000
1718680575.505,617.188,-98.145,448.730,964.844,0.000
1718680575.509,506.836,-130.371,456.543,964.844,0.000
1718680575.513,300.293,-165.039,477.539,964.844,0.000
1718680575.517,186.035,-117.676,479.980,964.844,0.000
1718680575.521,373.047,-62.988,479.004,964.844,0.000
1718680575.524,560.059,-124.512,460.938,964.355,0.000
1718680575.528,524.414,-81.055,493.164,964.844,0.000
1718680575.532,336.426,-80.566,472.168,964.355,0.000
1718680575.536,178.711,-149.414,445.801,964.844,0.000
1718680575.540,330.566,-54.199,484.375,964.355,0.000
1718680575.544,489.746,-13.184,490.234,964.355,0.000
1718680575.548,482.422,-76.172,447.266,964.844,0.000
1718680575.552,304.199,-109.863,408.691,964.844,0.000
1718680575.556,123.047,-81.543,411.621,964.844,0.000
1718680575.560,268.555,-119.141,440.430,964.844,0.000
1718680575.563,467.285,-114.258,446.777,964.355,0.000
1718680575.567,476.074,-77.148,366.699,964.844,0.000
1718680575.571,311.523,-63.965,373.535,964.844,0.000
1718680575.575,131.348,-65.430,456.543,964.844,0.000
1718680575.579,211.914,-80.566,432.617,965.332,0.000
1718680575.583,379.395,-107.422,400.879,961.426,0.000
1718680575.587,427.734,-107.422,417.969,971.680,0.000
1718680575.591,285.645,-70.801,398.438,946.777,0.000
1718680575.595,110.352,-94.238,306.152,920.410,0.000
1718680575.599,119.141,-47.363,385.254,965.332,0.000
1718680575.603,329.102,9.766,520.508,958.008,0.000
1718680575.606,449.219,-53.711,498.047,980.469,0.000
1718680575.610,261.719,-128.906,424.316,923.340,0.000
1718680575.614,44.922,-132.324,396.484,818.359,0.000
1718680575.618,76.172,-45.410,465.820,945.312,0.000
1718680575.622,260.742,-67.871,465.332,963.379,0.000
1718680575.626,352.539,-141.602,425.781,977.539,0.000
1718680575.630,222.656,-64.941,437.500,929.199,0.000
1718680575.634,20.996,-95.215,459.961,608.887,0.000
1718680575.638,-20.996,-151.367,494.629,787.109,0.000
1718680575.642,170.898,-136.230,496.582,991.211,0.000
1718680575.646,287.109,-131.836,492.676,956.543,0.000
1718680575.649,178.223,-45.410,490.723,970.215,0.000
1718680575.653,45.898,-106.445,466.797,416.016,0.000
1718680575.657,-1.465,-166.504,361.816,526.855,0.000
1718680575.661,131.348,-88.379,388.184,999.512,0.000
1718680575.665,259.766,-41.992,555.664,945.801,0.000
1718680575.669,213.379,-51.270,527.832,992.676,0.000
1718680575.673,3.906,-171.875,406.250,273.926,0.000
1718680575.677,-120.117,-187.500,468.750,117.676,0.000
1718680575.681,57.129,-19.531,530.762,848.145,0.000
1718680575.685,201.172,-47.852,483.398,948.730,0.000
1718680575.689,148.926,-132.324,527.832,999.512,0.000
1718680575.692,-40.039,-73.242,504.395,201.660,0.000
1718680575.696,-189.453,0.000,529.297,-378.418,0.000
1718680575.700,-88.379,-28.809,647.461,568.359,0.000
1718680575.704,110.840,-82.031,629.883,963.867,0.000
1718680575.708,94.238,-84.473,674.805,999.512,0.000
1718680575.712,-145.020,-37.109,659.668,192.383,0.000
1718680575.716,-246.582,-36.133,537.109,-672.852,0.000
1718680575.720,-124.512,-112.793,562.012,312.500,0.000
1718680575.724,-0.488,-33.691,678.711,958.496,0.000
1718680575.728,6.836,18.555,683.594,999.512,0.000
1718680575.731,-212.891,-109.375,660.156,184.082,0.000
1718680575.735,-366.211,-147.949,630.371,-854.004,0.000
1718680575.739,-222.656,-37.109,667.969,-0.488,0.000
1718680575.743,-62.988,21.973,665.527,881.836,0.000
1718680575.747,-0.977,-58.105,611.816,999.512,0.000
1718680575.751,-136.230,-46.387,618.652,99.609,0.000
1718680575.755,-311.035,-40.527,651.367,-980.957,0.000
1718680575.759,-218.750,-50.293,630.859,-363.770,0.000
1718680575.763,-35.645,-20.020,489.746,690.918,0.000
1718680575.767,13.184,20.020,554.688,983.398,0.000
1718680575.771,-140.137,28.809,624.512,89.355,0.000
1718680575.774,-309.082,-17.090,508.301,-980.957,0.000
1718680575.778,0.000,-2.930,571.289,-686.523,0.000
1718680575.782,0.000,0.000,675.781,441.895,0.000
1718680575.786,0.000,-12.695,664.062,965.820,0.000
1718680575.790,0.000,-27.344,530.762,120.117,0.000
1718680575.794,0.000,-38.574,451.172,-925.293,0.000
1718680575.798,0.000,-32.715,474.609,-935.059,0.000
1718680575.802,0.000,-21.973,483.398,205.078,0.000
1718680575.806,0.000,-17.090,465.820,972.168,0.000
1718680575.810,0.000,-51.758,427.734,135.742,0.000
1718680575.814,0.000,42.969,458.496,-896.973,0.000
1718680575.817,0.000,11.719,436.035,-965.820,0.000
1718680575.821,0.000,-51.758,374.512,109.863,0.000
1718680575.825,-258.789,27.832,399.902,920.898,0.000
1718680575.829,-45.410,23.438,375.977,40.527,0.000
1718680575.833,65.918,-73.242,288.086,-875.000,0.000
1718680575.837,-24.902,-67.871,279.297,-1000.000,0.000
1718680575.841,-218.750,17.578,325.195,-512.207,0.000
1718680575.845,-239.746,11.230,270.508,404.297,0.000
1718680575.849,13.184,-55.664,247.070,-176.270,0.000
1718680575.853,139.160,-152.832,231.445,-938.477,0.000
1718680575.856,-2.930,-78.613,264.160,-1000.000,0.000
1718680575.860,-178.223,39.551,350.098,-821.777,0.000
1718680575.864,-125.488,-69.336,250.977,-649.414,0.000
1718680575.868,91.797,-47.852,229.980,-975.586,0.000
1718680575.872,-102.051,69.824,284.180,-1000.000,0.000
1718680575.876,-197.754,2.930,263.672,-983.887,0.000
1718680575.880,-59.082,-113.281,222.168,-1000.000,0.000
1718680575.884,115.234,-61.523,270.996,-1000.000,0.000
1718680575.888,118.164,72.754,208.984,-1000.000,0.000
1718680575.892,-28.809,61.523,145.996,-1000.000,0.000
1718680575.896,-198.730,-9.277,248.535,-1000.000,0.000
1718680575.899,-112.305,-56.641,277.832,-1000.000,0.000
1718680575.903,54.688,-41.016,313.965,-1000.000,0.000
1718680575.907,114.258,2.441,286.621,-1000.000,0.000
1718680575.911,-47.363,3.418,193.848,-1000.000,0.000
1718680575.915,-199.219,-27.832,200.684,-1000.000,0.000
1718680575.919,0.000,-49.805,263.672,-1000.000,0.000
1718680575.923,0.000,5.859,258.789,-1000.000,0.000
1718680575.927,0.000,19.531,200.195,-1000.000,0.000
1718680575.931,0.000,25.391,232.422,-1000.000,0.000
1718680575.935,0.000,-26.855,315.430,-1000.000,0.000
1718680575.938,0.000,-103.516,260.742,-1000.000,0.000
1718680575.942,0.000,-23.926,159.180,-1000.000,0.000
1718680575.946,0.000,-53.711,179.688,-1000.000,0.000
1718680575.950,0.000,-92.773,241.211,-1000.000,0.000
1718680575.954,0.000,13.672,242.188,-1000.000,0.000
1718680575.958,0.000,20.020,220.703,-1000.000,0.000
1718680575.962,0.000,-1.953,242.676,-1000.000,0.000
1718680575.966,16.602,-6.348,256.348,-1000.000,0.000
1718680575.970,-103.516,-70.801,187.012,-1000.000,0.000
1718680575.974,-334.961,1.465,208.008,-1000.000,0.000
1718680575.978,-348.145,15.625,255.859,-1000.000,0.000
1718680575.981,-204.102,-26.367,250.000,-1000.000,0.000
1718680575.985,-66.895,-15.137,175.781,-1000.000,0.000
1718680575.989,-162.598,-65.430,159.668,-1000.000,0.000
1718680575.993,-400.391,-11.719,255.371,-1000.000,0.000
1718680575.997,-412.109,8.789,241.211,-1000.000,0.000
1718680576.001,-199.219,-17.090,151.855,-1000.000,0.000
1718680576.005,-59.570,-17.090,196.777,-1000.000,0.000
1718680576.009,-101.562,-9.277,272.461,-1000.000,0.000
1718680576.013,-279.785,13.672,226.562,-1000.000,0.000
1718680576.017,-405.762,-13.184,103.516,-1000.000,0.000
1718680576.021,-302.246,-36.621,147.949,-1000.000,0.000
1718680576.024,-130.371,58.105,257.324,-1000.000,0.000
1718680576.028,-151.367,32.715,238.770,-1000.000,0.000
1718680576.032,-332.520,-57.617,126.465,-1000.000,0.000
1718680576.036,-412.598,55.176,153.320,-1000.000,0.000
1718680576.040,-250.977,99.609,334.473,-1000.000,0.000
1718680576.044,-81.055,-68.359,328.613,-1000.000,0.000
1718680576.048,-185.059,-37.598,255.859,-1000.000,0.000
1718680576.052,-409.668,19.531,171.875,-1000.000,0.000
1718680576.056,-519.531,103.516,172.363,-1000.000,0.000
1718680576.060,0.000,85.938,221.191,-1000.000,0.000
1718680576.063,0.000,-33.203,197.266,-1000.000,0.000
1718680576.067,0.000,-38.086,266.602,-1000.000,0.000
1718680576.071,0.000,14.160,338.379,-1000.000,0.000
1718680576.075,0.000,57.617,267.090,-1000.000,0.000
1718680576.079,0.000,-42.480,174.805,-1000.000,0.000
1718680576.083,0.000,-15.137,216.797,-1000.000,0.000
1718680576.087,0.000,110.840,320.312,-1000.000,0.000
1718680576.091,0.000,66.895,268.066,-1000.000,0.000
1718680576.095,0.000,-15.625,252.930,-1000.000,0.000
1718680576.099,0.000,-1.465,328.125,-1000.000,0.000
1718680576.103,0.000,22.949,238.281,-1000.000,0.000
1718680576.106,-439.453,61.523,183.594,-1000.000,0.000
1718680576.110,-333.984,24.414,173.828,-1000.000,0.000
1718680576.114,-381.348,53.223,197.266,-1000.000,0.000
1718680576.118,-562.500,95.703,324.707,-1000.000,0.000
1718680576.122,-661.621,12.695,344.238,-1000.000,0.000
1718680576.126,-505.371,-93.750,296.387,-1000.000,0.000
1718680576.130,-478.027,19.043,225.586,-1000.000,0.000
1718680576.134,-530.273,191.406,148.438,-1000.000,0.000
1718680576.138,-587.891,-13.672,143.066,-1000.000,0.000
1718680576.142,-786.621,-59.082,260.742,-1000.000,0.000
1718680576.145,-722.656,83.008,251.465,-1000.000,0.000
1718680576.149,-503.906,36.621,127.441,-1000.000,0.000
1718680576.153,-443.359,39.062,210.449,-1000.000,0.000
1718680576.157,-548.828,64.941,274.414,-1000.000,0.000
1718680576.161,-652.344,-20.996,196.777,-1000.000,0.000
1718680576.165,-608.887,-13.672,185.059,-1000.000,0.000
1718680576.169,-545.898,47.363,156.738,-1000.000,0.000
1718680576.173,-473.633,-48.828,87.891,-1000.000,0.000
1718680576.177,-507.324,-86.426,203.613,-1000.000,0.000
1718680576.181,-621.094,-17.578,149.414,-1000.000,0.000
1718680576.185,-635.254,5.371,-33.203,-1000.000,0.000
1718680576.188,-475.586,30.762,138.184,-1000.000,0.000
1718680576.192,-358.887,38.574,198.242,-1000.000,0.000
1718680576.196,-410.645,-60.059,130.371,-1000.000,0.000
1718680576.200,-24.902,-67.871,83.496,-1000.000,0.000
1718680576.204,67.383,-54.688,91.309,-1000.000,0.000
1718680576.208,57.617,-11.230,197.754,-1000.000,0.000
1718680576.212,-44.434,83.984,154.297,-1000.000,0.000
1718680576.216,-105.957,10.742,110.840,-1000.000,0.000
1718680576.220,-39.551,-151.367,89.355,-1000.000,0.000
1718680576.224,94.238,-125.488,116.211,-1000.000,0.000
1718680576.227,120.605,-3.418,24.902,-1000.000,0.000
1718680576.231,-27.344,-48.340,-33.203,-984.375,0.000
1718680576.235,-163.574,-72.754,69.824,-1000.000,0.000
1718680576.239,-50.293,-40.039,74.219,-1000.000,0.000
1718680576.243,66.895,0.977,125.977,-417.480,0.000
1718680576.247,146.484,-71.777,68.848,-569.824,0.000
1718680576.251,37.109,-32.227,-64.453,-1000.000,0.000
1718680576.255,-190.918,9.766,41.992,-976.074,0.000
1718680576.259,-109.863,-48.340,107.422,-1000.000,0.000
1718680576.263,63.477,-13.184,81.055,-968.262,0.000
1718680576.267,140.137,-45.898,42.480,-985.352,0.000
1718680576.270,57.617,-134.277,-80.078,-984.375,0.000
1718680576.274,-99.609,-101.562,-146.484,-980.469,0.000
1718680576.278,-8.301,55.664,76.172,-1000.000,0.000
1718680576.282,191.895,86.914,104.004,47.852,0.000
1718680576.286,156.250,-110.352,-34.668,999.512,0.000
1718680576.290,60.547,-75.684,-8.301,472.168,0.000
1718680576.294,43.945,-8.301,44.434,-739.258,0.000
1718680576.298,126.465,-72.266,23.438,127.930,0.000
1718680576.302,306.152,41.016,18.066,999.512,0.000
1718680576.306,414.062,42.969,-74.219,917.969,0.000
1718680576.310,353.027,28.809,-120.605,956.055,0.000
1718680576.313,144.043,-41.016,54.199,967.773,0.000
1718680576.317,104.004,-166.016,48.828,964.355,0.000
1718680576.321,227.051,-153.809,22.949,964.355,0.000
1718680576.325,306.641,-106.445,55.176,964.844,0.000
1718680576.329,335.449,-4.883,-103.516,964.844,0.000
1718680576.333,135.742,28.320,-114.746,964.844,0.000
1718680576.337,29.297,5.371,42.969,964.844,0.000
1718680576.341,230.469,-6.836,83.984,964.355,0.000
1718680576.345,314.941,-77.148,28.320,964.844,0.000
1718680576.349,243.652,-125.000,-27.832,964.844,0.000
1718680576.352,125.000,-56.152,-23.438,964.844,0.000
1718680576.356,1.465,-10.742,-56.641,964.844,0.000
1718680576.360,53.223,-95.215,-99.121,964.844,0.000
1718680576.364,138.184,-130.859,8.789,964.355,0.000
1718680576.368,173.828,-11.719,117.676,964.355,0.000
1718680576.372,77.148,81.543,12.695,964.355,0.000
1718680576.376,-11.230,-11.719,-80.078,964.355,0.000
1718680576.380,115.234,-160.645,26.855,964.844,0.000
1718680576.384,219.238,-46.875,46.875,964.355,0.000
1718680576.388,269.531,26.367,-63.477,964.844,0.000
1718680576.392,184.570,-46.387,-34.668,964.844,0.000
1718680576.395,116.211,-64.941,17.578,964.355,0.000
1718680576.399,214.844,-63.477,33.691,964.844,0.000
1718680576.403,371.582,-9.766,-69.336,964.844,0.000
1718680576.407,491.211,-43.945,-146.484,964.355,0.000
1718680576.411,314.453,-63.965,-24.902,964.355,0.000
1718680576.415,149.414,66.406,28.809,964.355,0.000
1718680576.419,242.676,14.648,28.809,964.355,0.000
1718680576.423,338.379,-72.754,54.199,964.844,0.000
1718680576.427,431.152,-20.996,90.332,964.355,0.000
1718680576.431,327.148,-17.578,17.090,964.355,0.000
1718680576.435,137.207,-35.156,-102.051,964.844,0.000
1718680576.438,211.914,10.254,9.277,964.844,0.000
1718680576.442,363.281,12.695,66.406,964.355,0.000
1718680576.446,424.805,-102.539,20.508,964.844,0.000
1718680576.450,277.344,-78.125,-18.066,964.355,0.000
1718680576.454,181.641,-9.766,-33.203,964.355,0.000
1718680576.458,243.164,-5.371,68.848,964.844,0.000
1718680576.462,352.539,30.273,68.359,964.844,0.000
1718680576.466,405.762,75.195,-62.988,964.844,0.000
1718680576.470,365.234,-35.645,-55.664,964.844,0.000
1718680576.474,235.352,-124.023,43.945,964.844,0.000
1718680576.477,221.191,-21.484,83.008,964.844,0.000
1718680576.481,434.082,-18.066,99.121,964.844,0.000
1718680576.485,478.027,18.066,22.949,964.355,0.000
1718680576.489,378.906,82.520,-72.754,964.844,0.000
1718680576.493,259.277,-8.301,-19.043,964.844,0.000
1718680576.497,290.039,-132.324,81.543,964.844,0.000
1718680576.501,498.535,-78.125,73.242,964.844,0.000
1718680576.505,526.855,41.992,30.273,964.844,0.000
1718680576.509,450.195,61.523,8.301,964.844,0.000
1718680576.513,383.789,51.270,-109.863,964.844,0.000
1718680576.517,337.891,-16.602,-32.227,964.844,0.000
