timestamps,TP9,AF7,AF8,TP10,Right AUX
1718676168.817,3.418,-24.902,-345.703,-17.578,0.000
1718676168.821,1.953,10.254,46.875,29.297,0.000
1718676168.825,-33.691,1.953,69.336,18.555,0.000
1718676168.829,-49.805,-56.152,-428.711,-27.344,0.000
1718676168.832,-44.434,-79.102,-678.223,-42.969,0.000
1718676168.836,-16.113,-16.602,-367.676,-12.695,0.000
1718676168.840,-0.977,19.043,44.434,20.996,0.000
1718676168.844,-28.809,-5.859,-36.133,25.879,0.000
1718676168.848,-54.688,-33.691,-428.223,-16.602,0.000
1718676168.852,-52.246,-39.062,-561.523,-48.340,0.000
1718676168.856,-22.461,-20.020,-407.715,-32.715,0.000
1718676168.860,3.906,-0.488,-245.605,14.160,0.000
1718676168.864,-11.230,17.578,10.742,16.602,0.000
1718676168.868,-39.551,-8.301,-119.629,-37.109,0.000
1718676168.872,-50.293,-47.363,-456.543,-66.895,0.000
1718676168.876,-28.809,-54.688,-512.695,-29.785,0.000
1718676168.880,1.953,-8.301,-179.199,17.578,0.000
1718676168.883,-3.906,29.785,139.160,23.438,0.000
1718676168.887,-50.293,-26.367,-195.801,-13.672,0.000
1718676168.891,-65.918,-90.820,-690.430,-51.270,0.000
1718676168.895,-43.457,-32.715,-460.449,-45.898,0.000
1718676168.899,-6.836,13.184,-70.312,3.906,0.000
1718676168.903,-7.324,-2.441,48.828,41.016,0.000
1718676168.907,-51.758,-20.020,-61.523,-12.207,0.000
1718676168.911,-76.172,-31.738,-379.395,-57.129,0.000
1718676168.915,-45.898,-28.320,-434.082,-43.457,0.000
1718676168.919,5.371,-15.137,-220.703,1.953,0.000
1718676168.923,1.465,-9.766,-72.754,38.086,0.000
1718676168.927,-35.645,-6.836,-68.359,-4.395,0.000
1718676168.931,-65.430,-23.438,-338.379,-54.688,0.000
1718676168.934,-46.875,-69.336,-644.043,-39.551,0.000
1718676168.938,1.953,-38.086,-313.965,10.742,0.000
1718676168.942,7.812,22.949,106.445,41.992,0.000
1718676168.946,-16.602,-18.066,-92.773,16.113,0.000
1718676168.950,0.000,-57.617,-524.414,-25.391,0.000
1718676168.954,0.000,-26.367,-481.934,-40.039,0.000
1718676168.958,0.000,8.789,-132.324,-31.250,0.000
1718676168.962,0.000,13.184,98.145,-0.488,0.000
1718676168.966,0.000,-13.672,-64.941,-10.254,0.000
1718676168.970,0.000,-46.875,-447.266,-63.965,0.000
1718676168.974,0.000,-42.969,-483.887,-85.938,0.000
1718676168.978,0.000,-21.484,-307.617,-47.852,0.000
1718676168.981,0.000,-17.090,-94.727,2.441,0.000
1718676168.985,0.000,1.465,103.516,-7.812,0.000
1718676168.989,0.000,-12.207,-187.500,-50.781,0.000
1718676168.993,0.000,-43.457,-533.203,-61.035,0.000
1718676168.997,-13.184,-30.762,-386.230,-24.902,0.000
1718676169.001,12.207,13.672,46.387,16.602,0.000
1718676169.005,-22.949,-4.395,10.254,23.926,0.000
1718676169.009,-72.266,-43.457,-381.836,-8.789,0.000
1718676169.013,-70.801,-41.992,-508.789,-41.992,0.000
1718676169.017,-26.367,-22.461,-414.062,-25.391,0.000
1718676169.021,-4.395,6.348,-83.496,13.184,0.000
1718676169.024,-22.949,-10.254,-30.762,18.555,0.000
1718676169.028,-58.594,-49.805,-323.730,-16.602,0.000
1718676169.032,-71.777,-29.297,-376.953,-68.848,0.000
1718676169.036,-41.992,-34.180,-431.152,-47.363,0.000
1718676169.040,-20.996,-25.879,-300.781,11.230,0.000
1718676169.045,-29.785,14.160,38.086,19.531,0.000
1718676169.048,-42.969,-0.977,-62.988,-16.113,0.000
1718676169.052,-54.688,-52.734,-450.684,-54.688,0.000
1718676169.056,-31.738,-62.500,-486.328,-42.969,0.000
1718676169.060,-0.488,-18.555,-145.020,0.488,0.000
1718676169.064,-8.301,-7.324,13.184,12.207,0.000
1718676169.068,-36.133,-45.898,-295.898,-15.625,0.000
1718676169.072,-42.480,-102.051,-711.426,-54.688,0.000
1718676169.076,-33.203,-51.270,-531.738,-46.875,0.000
1718676169.080,-23.438,12.695,-112.305,7.812,0.000
1718676169.084,-29.297,-4.883,24.902,16.113,0.000
1718676169.088,-49.805,-31.250,-181.641,-8.301,0.000
1718676169.091,-60.059,-39.062,0.000,0.000,0.000
1718676169.095,-39.062,-29.297,0.000,0.000,0.000
1718676169.099,5.371,-17.090,0.000,0.000,0.000
1718676169.103,14.648,7.812,0.000,0.000,0.000
1718676169.107,-20.996,2.441,0.000,0.000,0.000
1718676169.111,-51.270,-52.734,0.000,0.000,0.000
1718676169.115,-30.762,-69.336,0.000,0.000,0.000
1718676169.119,3.418,-27.344,0.000,0.000,0.000
1718676169.123,9.766,9.277,0.000,0.000,0.000
1718676169.127,-11.719,0.488,0.000,0.000,0.000
1718676169.131,-44.434,-65.918,0.000,0.000,0.000
1718676169.134,-36.133,-65.918,0.000,0.000,0.000
1718676169.138,5.371,-3.418,-244.629,-17.090,0.000
1718676169.142,14.160,7.324,34.668,23.926,0.000
1718676169.146,-25.879,-35.156,-216.797,24.902,0.000
1718676169.150,-68.359,-57.617,-415.039,-26.855,0.000
1718676169.154,-60.059,-55.176,-447.266,-43.945,0.000
1718676169.158,-10.742,-59.082,-455.078,-15.137,0.000
1718676169.162,18.555,-76.172,-466.309,35.645,0.000
1718676169.165,-3.906,-38.086,-225.098,36.133,0.000
1718676169.169,-42.969,-26.367,-163.086,-33.203,0.000
1718676169.173,-41.016,-74.219,-549.316,-54.199,0.000
1718676169.177,-11.230,-66.406,-470.703,-19.531,0.000
1718676169.181,14.160,-14.160,-0.977,19.043,0.000
1718676169.185,-6.836,-5.859,105.957,28.320,0.000
1718676169.188,-49.316,-53.223,-239.746,-20.996,0.000
1718676169.192,-49.805,-70.801,-514.160,-58.105,0.000
1718676169.196,-7.812,-38.086,-376.465,-24.902,0.000
1718676169.200,28.809,-10.254,-10.254,23.438,0.000
1718676169.204,13.184,-40.527,-61.035,38.086,0.000
1718676169.208,-36.621,-66.406,-332.520,5.859,0.000
1718676169.212,-58.594,-51.758,-429.199,-49.316,0.000
1718676169.216,-20.996,-50.293,-431.641,-30.762,0.000
1718676169.220,22.461,-41.016,-296.387,24.902,0.000
1718676169.224,7.812,-30.273,-53.223,39.551,0.000
1718676169.228,-34.180,-47.363,-219.727,7.812,0.000
1718676169.232,0.000,-76.660,-542.480,-33.691,0.000
1718676169.236,0.000,-78.613,-597.656,-18.066,0.000
1718676169.240,0.000,-26.855,-221.680,13.184,0.000
1718676169.243,0.000,4.395,119.141,21.484,0.000
1718676169.247,0.000,-27.344,-45.898,-10.254,0.000
1718676169.251,0.000,-86.426,-497.070,-57.617,0.000
1718676169.255,0.000,-68.848,-580.566,-46.387,0.000
1718676169.259,0.000,-10.742,-157.715,4.395,0.000
1718676169.263,0.000,-18.555,47.852,32.227,0.000
1718676169.267,0.000,-73.730,-392.090,7.812,0.000
1718676169.271,0.000,-60.059,-510.742,-51.270,0.000
1718676169.275,0.000,-43.457,-395.508,-58.594,0.000
1718676169.279,-46.875,-42.969,-362.305,-12.695,0.000
1718676169.283,-22.949,-17.090,-117.676,6.836,0.000
1718676169.287,-45.898,-17.578,-2.441,-22.461,0.000
1718676169.290,-80.566,-60.547,-433.594,-56.641,0.000
1718676169.294,-71.777,-72.266,-628.418,-50.781,0.000
1718676169.298,-39.551,-43.457,-409.180,-20.508,0.000
1718676169.302,-20.508,-0.977,-64.941,8.789,0.000
1718676169.306,-39.551,6.348,30.273,-13.184,0.000
1718676169.310,-88.867,-68.848,-486.816,-68.359,0.000
1718676169.314,-109.863,-92.285,-676.270,-106.934,0.000
1718676169.318,-85.938,-24.414,-379.883,-103.027,0.000
1718676169.322,-76.172,-12.207,-209.961,-74.219,0.000
1718676169.326,-116.699,-24.414,-176.270,-106.445,0.000
1718676169.330,-195.312,-33.203,-309.082,-178.711,0.000
1718676169.334,-221.191,-43.945,-462.402,-224.609,0.000
1718676169.337,-189.453,-35.645,-405.762,-217.285,0.000
1718676169.341,-178.711,-28.809,-155.762,-192.383,0.000
1718676169.345,-210.449,-41.016,-114.258,-203.613,0.000
1718676169.349,-269.531,-61.523,-368.164,-255.371,0.000
1718676169.353,-289.551,-90.820,-632.324,-293.945,0.000
1718676169.357,-244.629,-89.355,-615.723,-262.695,0.000
1718676169.361,-210.449,-11.230,-91.309,-213.867,0.000
1718676169.365,-215.820,19.043,120.117,-198.242,0.000
1718676169.369,-230.957,-34.668,-241.211,-215.332,0.000
1718676169.373,0.000,-70.312,-530.762,-233.398,0.000
1718676169.376,0.000,-21.973,-411.133,-204.102,0.000
1718676169.380,0.000,14.160,-115.234,-131.348,0.000
1718676169.384,0.000,-1.953,0.000,-94.727,0.000
1718676169.388,0.000,-27.832,-211.426,-111.816,0.000
1718676169.392,0.000,-62.500,-571.289,-144.531,0.000
1718676169.396,0.000,-45.410,-510.742,-122.559,0.000
1718676169.400,0.000,-21.484,-289.551,-50.781,0.000
1718676169.404,0.000,-20.508,-170.898,-17.090,0.000
1718676169.408,0.000,8.301,-69.824,-48.340,0.000
1718676169.412,0.000,-23.438,-427.734,-72.266,0.000
1718676169.416,0.000,-53.711,-658.691,-45.410,0.000
1718676169.417,-213.379,2.930,-231.445,4.395,0.000
1718676169.421,-177.246,40.039,160.645,25.391,0.000
1718676169.425,-124.512,0.000,1.465,12.695,0.000
1718676169.429,-99.609,-48.828,-433.594,-16.602,0.000
1718676169.433,-124.512,-41.016,-500.000,-13.672,0.000
1718676169.437,-138.672,-18.066,-308.105,33.203,0.000
1718676169.441,-94.238,-6.836,-119.141,64.453,0.000
1718676169.445,-28.809,-46.875,-376.465,57.129,0.000
1718676169.449,-13.672,-40.527,-492.676,6.348,0.000
1718676169.453,-49.805,-14.160,-394.043,-8.301,0.000
1718676169.456,-69.824,-17.090,-365.234,38.086,0.000
1718676169.460,-39.551,-5.371,-154.297,82.520,0.000
1718676169.462,7.812,7.324,37.109,69.336,0.000
1718676169.466,20.508,-22.949,-260.254,16.113,0.000
1718676169.470,-4.395,-46.875,-559.082,5.859,0.000
1718676169.474,-24.902,-13.184,-336.914,38.574,0.000
1718676169.478,-9.766,18.066,57.617,88.379,0.000
1718676169.482,33.691,-7.812,-19.531,78.125,0.000
1718676169.486,43.945,-57.617,-442.383,19.531,0.000
1718676169.490,24.902,-70.312,-576.660,8.789,0.000
1718676169.493,-12.207,-8.789,-317.383,25.879,0.000
1718676169.497,-4.395,25.391,34.668,57.129,0.000
1718676169.501,41.992,-8.789,-94.727,62.500,0.000
1718676169.505,62.988,-35.156,-391.602,21.484,0.000
1718676169.507,36.621,-29.785,-427.246,-0.977,0.000
1718676169.511,6.348,-25.879,-396.973,19.043,0.000
1718676169.515,20.996,-9.766,-274.414,66.895,0.000
1718676169.519,40.039,20.996,41.992,74.707,0.000
1718676169.523,47.363,1.465,-96.191,27.344,0.000
1718676169.527,26.855,-51.758,-566.406,0.488,0.000
1718676169.531,-11.230,-75.195,-704.590,19.043,0.000
1718676169.534,-5.859,-4.883,-193.359,65.430,0.000
1718676169.538,39.062,36.621,175.293,84.961,0.000
1718676169.542,61.523,-13.184,-114.746,41.992,0.000
1718676169.546,41.016,-51.270,-465.820,-8.789,0.000
1718676169.550,8.301,-33.691,-429.199,4.883,0.000
1718676169.554,41.504,0.488,-123.047,58.105,0.000
1718676169.558,20.996,0.000,52.734,79.102,0.000
1718676169.562,-24.414,-20.020,-57.129,39.551,0.000
1718676169.566,-46.875,-43.945,-387.695,-12.207,0.000
1718676169.569,-16.113,-45.898,-509.277,-3.906,0.000
1718676169.573,29.297,-31.738,-337.402,41.992,0.000
1718676169.577,29.785,-9.766,-61.035,65.430,0.000
1718676169.581,0.977,2.441,-4.883,36.621,0.000
1718676169.585,-26.367,-38.086,-370.117,-9.277,0.000
1718676169.589,-9.766,-63.965,-600.098,-0.488,0.000
1718676169.593,31.250,-27.344,-371.094,39.062,0.000
1718676169.597,30.762,5.371,-18.555,59.082,0.000
1718676169.601,0.488,-0.488,-3.418,38.086,0.000
1718676169.605,-15.625,-69.824,-584.961,-14.160,0.000
1718676169.609,1.953,-49.316,-595.215,-14.648,0.000
1718676169.613,44.434,22.461,-188.965,34.668,0.000
1718676169.617,37.109,16.113,9.766,71.289,0.000
1718676169.621,4.883,-18.555,-186.523,60.547,0.000
1718676169.625,-26.855,-33.203,-463.867,-1.953,0.000
1718676169.629,-26.367,-32.715,-518.066,-22.461,0.000
1718676169.633,19.531,-21.484,-407.227,18.555,0.000
1718676169.636,50.781,-22.461,-345.215,60.059,0.000
1718676169.640,22.949,9.277,-39.062,45.410,0.000
1718676169.644,-12.695,-2.930,-192.383,0.000,0.000
1718676169.649,-18.066,-42.969,-584.961,-21.973,0.000
1718676169.652,8.301,-27.832,-395.508,10.742,0.000
1718676169.656,31.738,11.230,35.156,54.199,0.000
1718676169.660,9.766,8.301,112.793,34.668,0.000
1718676169.664,-19.043,-41.504,-304.688,-3.418,0.000
1718676169.668,-33.691,-72.754,-642.578,-13.672,0.000
1718676169.672,-31.250,-38.574,-435.547,-15.625,0.000
1718676169.676,-12.695,15.137,21.484,5.859,0.000
1718676169.680,-9.277,-13.184,-82.520,21.973,0.000
1718676169.684,-41.992,-50.293,-377.930,-24.902,0.000
1718676169.688,-72.754,-48.828,-526.855,-71.777,0.000
1718676169.692,-42.480,-41.016,-550.781,-52.734,0.000
1718676169.696,5.859,-19.531,-395.020,4.395,0.000
1718676169.700,-6.836,8.789,-30.273,13.184,0.000
1718676169.704,-55.664,2.930,-64.941,-43.945,0.000
1718676169.707,-62.500,-39.062,-441.406,-79.102,0.000
1718676169.711,-28.809,-67.383,-639.160,-43.457,0.000
1718676169.715,5.859,-24.902,-316.406,8.789,0.000
1718676169.719,14.648,20.020,95.703,19.043,0.000
1718676169.723,-22.461,-18.555,-64.941,-17.578,0.000
1718676169.727,-47.852,-100.098,-639.648,-52.246,0.000
1718676169.731,-40.039,-50.293,-526.855,-45.898,0.000
1718676169.735,5.859,17.578,-107.422,3.418,0.000
1718676169.739,30.273,8.301,65.430,26.855,0.000
1718676169.744,0.000,-25.879,-82.031,4.395,0.000
1718676169.748,0.000,-50.293,-387.207,-38.574,0.000
1718676169.751,0.000,-43.457,-424.316,-37.109,0.000
1718676169.755,0.000,-21.484,-276.855,8.789,0.000
1718676169.759,0.000,2.441,37.109,29.785,0.000
1718676169.763,0.000,-15.625,-31.250,2.441,0.000
1718676169.767,0.000,-50.781,-462.402,-43.457,0.000
1718676169.771,0.000,-64.941,-600.586,-49.316,0.000
1718676169.775,0.000,-25.391,-269.531,-3.906,0.000
1718676169.779,0.000,23.438,133.789,36.133,0.000
1718676169.783,0.000,-0.488,41.016,23.438,0.000
1718676169.787,0.000,-63.477,-521.973,-28.320,0.000
1718676169.789,-16.113,-52.246,-565.918,-44.922,0.000
1718676169.793,-74.219,-3.418,-211.426,-10.742,0.000
1718676169.797,-53.711,4.395,-4.883,30.273,0.000
1718676169.801,10.254,-30.273,-239.258,41.504,0.000
1718676169.805,21.484,-38.574,-416.016,-8.789,0.000
1718676169.809,-8.789,-42.480,-518.555,-41.016,0.000
1718676169.813,-44.434,-36.621,-509.766,-17.090,0.000
1718676169.817,-41.992,-6.836,-202.148,29.785,0.000
1718676169.821,-2.930,15.625,72.754,32.227,0.000
1718676169.824,3.418,-3.906,-136.719,-24.414,0.000
1718676169.828,-20.996,-43.457,-512.695,-50.781,0.000
1718676169.832,-42.969,-73.730,-640.625,-21.484,0.000
1718676169.836,24.902,-3.906,-97.656,9.277,0.000
1718676169.840,-4.395,28.320,167.480,14.160,0.000
1718676169.844,-41.992,-28.320,-212.891,-19.043,0.000
1718676169.848,-53.711,-49.316,-465.820,-69.824,0.000
1718676169.852,-18.066,-23.438,-410.156,-44.922,0.000
1718676169.856,17.090,-1.953,-179.199,9.277,0.000
1718676169.860,-5.371,-20.996,-98.633,14.160,0.000
1718676169.864,-51.270,-54.199,-320.312,-16.113,0.000
1718676169.867,-74.707,-40.527,-423.828,-59.570,0.000
1718676169.871,-48.340,-28.320,-395.996,-54.199,0.000
1718676169.875,-2.930,-24.902,-308.594,2.930,0.000
1718676169.879,2.441,-5.859,-43.945,20.508,0.000
1718676169.883,-29.785,-1.953,9.277,-17.578,0.000
1718676169.887,-62.012,-46.387,-382.812,-62.988,0.000
1718676169.891,-50.293,-64.453,-594.238,-55.664,0.000
1718676169.895,-8.301,-10.254,-207.520,-7.812,0.000
1718676169.899,-7.812,15.625,148.438,4.395,0.000
1718676169.903,-35.156,-35.645,-127.441,-17.578,0.000
1718676169.907,-57.129,-109.863,-669.434,-52.246,0.000
1718676169.910,-44.922,-64.453,-558.594,-52.246,0.000
1718676169.914,-12.695,-0.977,-202.637,-12.695,0.000
1718676169.918,-7.324,-5.371,-71.289,26.855,0.000
1718676169.922,-36.621,-9.766,-63.965,5.859,0.000
1718676169.926,-49.316,-29.297,-316.895,-59.570,0.000
1718676169.930,-28.320,-37.109,-452.637,-66.406,0.000
1718676169.934,-20.508,-23.926,-341.797,-16.113,0.000
1718676169.938,-8.301,6.348,-36.133,28.809,0.000
1718676169.942,-27.832,7.812,85.449,7.812,0.000
1718676169.945,-60.547,-27.832,-297.363,-47.852,0.000
1718676169.949,-37.109,-70.312,-642.578,-53.711,0.000
1718676169.953,-0.488,-53.223,-456.543,-16.602,0.000
1718676169.957,10.742,23.438,65.918,10.742,0.000
1718676169.961,-26.367,10.742,95.703,0.977,0.000
1718676169.965,-57.129,-50.781,-396.484,-36.133,0.000
1718676169.969,-41.992,-53.711,-566.895,-64.941,0.000
1718676169.973,1.465,-29.297,-406.250,-35.645,0.000
1718676169.978,0.000,-6.836,0.000,17.090,0.000
1718676169.982,0.000,-8.301,0.000,17.090,0.000
1718676169.986,0.000,-22.949,0.000,-20.996,0.000
1718676169.990,0.000,-34.668,0.000,-40.527,0.000
1718676169.994,0.000,-36.621,0.000,-27.344,0.000
1718676169.997,0.000,-35.645,0.000,14.160,0.000
1718676170.001,0.000,-16.113,0.000,16.602,0.000
1718676170.005,0.000,-22.461,0.000,-26.367,0.000
1718676170.009,0.000,-71.777,0.000,-53.223,0.000
1718676170.013,0.000,-95.215,0.000,-22.461,0.000
1718676170.017,0.000,-14.160,0.000,19.043,0.000
1718676170.021,0.000,16.602,0.000,21.484,0.000
1718676170.024,26.855,-32.715,-185.547,-8.301,0.000
1718676170.028,-6.836,-57.129,-489.746,-42.480,0.000
1718676170.032,-43.457,-43.945,-515.625,-42.480,0.000
1718676170.036,-54.688,-3.906,-151.855,-5.859,0.000
1718676170.040,-41.504,-7.812,8.789,20.996,0.000
1718676170.044,-8.301,-47.852,-315.430,2.930,0.000
1718676170.047,-16.602,-60.059,-514.160,-47.363,0.000
1718676170.051,-68.848,-32.715,-429.199,-42.969,0.000
1718676170.055,-91.309,-25.391,-298.828,10.254,0.000
1718676170.059,-48.340,-1.953,30.762,24.414,0.000
1718676170.063,-6.836,-15.137,-31.250,6.348,0.000
1718676170.067,-20.508,-67.871,-496.582,-31.250,0.000
1718676170.071,-22.949,-83.008,-750.977,-45.410,0.000
1718676170.075,20.508,-29.785,-344.727,3.906,0.000
1718676170.079,24.414,32.715,145.508,31.250,0.000
1718676170.083,-5.371,0.977,-6.348,7.812,0.000
1718676170.087,-22.949,-54.688,-438.965,-25.879,0.000
1718676170.091,-26.367,-55.176,-629.883,-34.668,0.000
1718676170.095,-17.578,-20.020,-357.422,1.953,0.000
1718676170.099,1.953,7.812,23.926,47.852,0.000
1718676170.102,-5.859,-44.434,-303.711,33.203,0.000
1718676170.106,-45.898,-41.504,-483.398,-29.297,0.000
1718676170.110,-50.293,-19.043,-408.203,-44.922,0.000
1718676170.114,-15.137,-22.949,-385.742,-2.441,0.000
1718676170.118,0.000,1.953,-79.590,31.738,0.000
1718676170.122,0.000,3.906,64.941,4.395,0.000
1718676170.126,0.000,-25.879,-244.141,-52.246,0.000
1718676170.130,0.000,-47.363,-529.297,-59.570,0.000
1718676170.134,0.000,-23.926,-367.676,-27.832,0.000
1718676170.138,0.000,-5.859,-46.875,31.738,0.000
1718676170.142,0.000,-9.766,-34.668,41.016,0.000
1718676170.146,0.000,-51.758,-420.410,-16.113,0.000
1718676170.150,0.000,-84.473,-667.480,-38.574,0.000
1718676170.153,0.000,-8.301,-345.215,-24.414,0.000
1718676170.157,0.000,20.996,-6.836,20.996,0.000
1718676170.161,0.000,-11.230,-85.938,35.645,0.000
1718676170.165,-35.645,-16.602,-214.844,-11.719,0.000
1718676170.169,-48.340,-23.438,-387.207,-39.062,0.000
1718676170.173,-32.227,-21.973,-430.176,-12.695,0.000
1718676170.177,7.812,-0.977,-228.516,40.039,0.000
1718676170.181,8.789,16.113,43.457,40.039,0.000
1718676170.185,-28.320,-15.625,-190.918,-0.488,0.000
1718676170.189,-36.133,-58.105,-596.191,-31.738,0.000
1718676170.193,-13.184,-71.289,-712.891,-17.578,0.000
1718676170.196,15.625,13.184,-218.750,14.648,0.000
1718676170.200,11.230,52.734,140.625,25.391,0.000
1718676170.204,-21.973,-8.789,-228.516,-10.254,0.000
1718676170.208,-34.180,-29.785,-484.375,-50.293,0.000
1718676170.212,-24.902,-15.137,-415.039,-36.621,0.000
1718676170.216,-1.953,10.254,-155.762,13.184,0.000
1718676170.220,24.414,7.812,35.645,33.691,0.000
1718676170.224,1.953,-9.766,-36.133,1.465,0.000
1718676170.228,-42.480,-41.504,-391.113,-48.828,0.000
1718676170.232,-42.969,-54.688,-533.691,-48.828,0.000
1718676170.236,0.488,-38.086,-399.414,6.836,0.000
1718676170.239,2.930,-23.438,-187.500,41.016,0.000
1718676170.243,-30.273,-1.465,11.230,3.906,0.000
1718676170.247,-57.129,-32.715,-311.035,-51.270,0.000
1718676170.251,-63.965,-65.918,-624.512,-49.805,0.000
1718676170.255,-29.297,-38.086,-420.898,-13.672,0.000
1718676170.259,-17.578,6.836,24.414,17.578,0.000
1718676170.263,-38.574,-0.977,50.293,15.137,0.000
1718676170.267,-68.848,-46.875,-432.617,-31.738,0.000
1718676170.271,-48.828,-43.945,-498.047,-42.969,0.000
1718676170.274,-4.883,-8.301,-266.113,-13.184,0.000
1718676170.278,8.789,-10.254,-158.203,20.996,0.000
1718676170.282,-13.184,-29.297,-220.703,15.625,0.000
1718676170.286,-49.805,-29.297,-359.863,-42.969,0.000
1718676170.290,-41.992,-28.320,-418.945,-63.965,0.000
1718676170.294,-7.324,-23.926,-389.648,-28.809,0.000
1718676170.298,11.719,-11.230,-134.766,16.113,0.000
1718676170.302,-18.066,1.953,94.238,9.277,0.000
1718676170.306,-54.688,-24.414,-186.523,-46.387,0.000
1718676170.309,-52.246,-55.176,-570.801,-70.801,0.000
1718676170.313,-4.395,-40.527,-458.496,-24.414,0.000
1718676170.317,25.879,2.441,-78.613,17.578,0.000
1718676170.321,-6.348,14.160,73.242,13.672,0.000
1718676170.325,-35.156,-34.668,-294.434,-20.020,0.000
1718676170.329,-37.109,-65.430,-607.422,-57.617,0.000
1718676170.333,-14.160,-24.414,-399.414,-36.133,0.000
1718676170.337,3.418,10.742,-21.973,16.113,0.000
1718676170.341,-20.508,-10.742,-40.039,34.668,0.000
1718676170.345,-48.828,-37.109,-341.797,-4.883,0.000
1718676170.349,-53.223,-47.363,-520.508,-58.105,0.000
1718676170.353,-20.020,-27.832,-468.262,-42.969,0.000
1718676170.357,10.742,-6.836,-310.547,8.301,0.000
1718676170.361,-5.371,10.742,29.785,27.344,0.000
1718676170.365,-59.082,0.977,-1.465,-11.719,0.000
1718676170.368,-78.125,-53.223,-422.852,-51.758,0.000
1718676170.372,-37.109,-69.824,-566.895,-39.062,0.000
1718676170.376,1.953,-18.555,-303.711,6.836,0.000
1718676170.380,-1.953,20.508,23.926,23.926,0.000
1718676170.384,-40.039,-1.953,-43.457,-19.531,0.000
1718676170.388,-57.617,-54.688,-441.895,-60.059,0.000
1718676170.392,-39.062,-35.645,-494.141,-52.246,0.000
1718676170.396,-11.230,2.930,-175.781,-4.883,0.000
1718676170.400,0.000,-0.977,10.254,32.715,0.000
1718676170.404,0.000,-24.414,-155.762,11.230,0.000
1718676170.408,0.000,-33.691,-379.395,-49.805,0.000
1718676170.412,0.000,-28.809,-450.684,-51.758,0.000
1718676170.416,0.000,-18.066,-354.980,-6.348,0.000
1718676170.420,0.000,-20.508,-205.078,23.926,0.000
1718676170.424,0.000,-17.578,-78.125,9.766,0.000
1718676170.427,0.000,-30.762,-309.082,-44.922,0.000
1718676170.431,0.000,-66.406,-617.188,-52.246,0.000
1718676170.435,0.000,-28.320,-361.328,-23.926,0.000
1718676170.439,0.000,12.207,43.457,5.859,0.000
1718676170.443,0.000,-13.184,-70.312,3.906,0.000
1718676170.445,-7.812,-62.012,-534.180,-41.992,0.000
1718676170.449,-34.668,-52.734,-571.777,-68.359,0.000
1718676170.453,-61.523,1.465,-255.371,-34.180,0.000
1718676170.457,-48.828,13.184,27.344,-1.465,0.000
1718676170.461,-20.996,-12.695,-57.617,-26.367,0.000
1718676170.465,-12.207,-44.922,-405.762,-54.688,0.000
1718676170.469,-37.598,-38.086,-484.375,-60.059,0.000
1718676170.473,-67.871,-19.531,-374.512,-38.574,0.000
1718676170.477,-60.059,-38.086,-388.184,19.043,0.000
1718676170.480,-21.973,4.395,-39.551,14.648,0.000
1718676170.484,5.371,-3.418,-173.828,-31.738,0.000
1718676170.488,-17.090,-58.105,-597.168,-43.945,0.000
1718676170.491,-64.941,-38.574,-427.246,-36.133,0.000
1718676170.495,-61.523,13.672,18.555,5.371,0.000
1718676170.499,-14.648,12.207,123.535,8.789,0.000
1718676170.503,16.602,-35.156,-229.492,-36.621,0.000
1718676170.507,-6.836,-55.176,-520.508,-58.105,0.000
1718676170.511,-47.852,-44.922,-535.156,-39.062,0.000
1718676170.515,-53.223,-0.488,-187.012,-1.465,0.000
1718676170.518,-24.414,6.348,12.207,16.602,0.000
1718676170.522,4.395,-20.020,-195.312,-12.695,0.000
1718676170.526,-15.625,-23.438,-435.059,-56.152,0.000
1718676170.530,-52.246,-34.180,-512.695,-48.828,0.000
1718676170.534,-59.570,-45.898,-461.426,6.348,0.000
1718676170.538,11.719,0.488,-138.672,36.133,0.000
1718676170.542,-20.020,8.789,-96.680,-9.766,0.000
1718676170.546,-48.828,-53.223,-544.434,-58.594,0.000
1718676170.550,-31.250,-49.316,-614.746,-45.898,0.000
1718676170.554,9.277,6.836,-223.633,-4.395,0.000
1718676170.558,31.738,12.207,-0.488,20.508,0.000
1718676170.562,13.672,-20.020,-207.520,-0.977,0.000
1718676170.566,-22.949,-77.637,-665.039,-44.922,0.000
1718676170.569,-43.457,-45.898,-596.191,-54.199,0.000
1718676170.573,-15.625,12.695,-211.914,-6.836,0.000
1718676170.577,-0.977,4.395,-22.461,33.691,0.000
1718676170.581,-26.855,-17.578,-123.535,6.348,0.000
1718676170.585,-47.363,-35.156,0.000,-43.945,0.000
1718676170.589,-25.391,-40.527,0.000,-50.781,0.000
1718676170.593,17.578,-31.738,0.000,-2.441,0.000
1718676170.597,26.855,-3.418,0.000,41.992,0.000
1718676170.601,-11.719,-10.742,0.000,34.180,0.000
1718676170.605,-49.805,-55.664,0.000,-9.766,0.000
1718676170.609,-39.062,-83.496,0.000,-32.227,0.000
1718676170.613,6.836,-51.270,0.000,4.395,0.000
1718676170.616,30.762,31.738,0.000,37.109,0.000
1718676170.620,15.137,24.902,0.000,31.738,0.000
1718676170.624,-17.090,-42.480,0.000,-5.371,0.000
1718676170.628,-20.996,-62.500,0.000,-35.156,0.000
1718676170.633,0.000,-12.695,-399.414,0.488,0.000
1718676170.637,0.000,22.949,-67.383,64.941,0.000
1718676170.641,0.000,-2.441,-175.293,13.672,0.000
